source,page_slug,alt,original_url,local_asset_path,download_status
OSCA,osca.basic-dimensionality-reduction,"Percentage of variance explained by successive PCs in the Zeisel dataset, shown on a log-scale for visualization purposes.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/zeisel-scree-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/zeisel-scree-1.png,exists
OSCA,osca.basic-dimensionality-reduction,"PCA plot of the first two PCs in the Zeisel brain data. Each point is a cell, coloured according to the annotation provided by the original authors.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/zeisel-pca-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/zeisel-pca-1.png,exists
OSCA,osca.basic-dimensionality-reduction,"PCA plot of the first two PCs in the Zeisel brain data. Each point is a cell, coloured according to the annotation provided by the original authors.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/zeisel-pca-multi-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/zeisel-pca-multi-1.png,exists
OSCA,osca.basic-dimensionality-reduction,"$t$-SNE plots constructed from the top PCs in the Zeisel brain dataset. Each point represents a cell, coloured according to the published annotation.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/tsne-brain-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/tsne-brain-1.png,exists
OSCA,osca.basic-dimensionality-reduction,"$t$-SNE plots constructed from the top PCs in the Zeisel brain dataset, using a range of perplexity values. Each point represents a cell, coloured according to its annotation.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/tsne-perplexity-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/tsne-perplexity-1.png,exists
OSCA,osca.basic-dimensionality-reduction,"UMAP plots constructed from the top PCs in the Zeisel brain dataset. Each point represents a cell, coloured according to the published annotation.",https://bioconductor.org/books/3.23/OSCA.basic/reduced-dimensions_files/figure-html/umap-brain-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-dimensionality-reduction/umap-brain-1.png,exists
OSCA,osca.multisample-merged-pancreas,$t$-SNE plot of the two pancreas datasets after correction with `rescaleBatches()`. Each point represents a cell and is colored according to the batch of origin.,https://bioconductor.org/books/3.23/OSCA.multisample/merged-pancreas_files/figure-html/tsne-pancreas-rescaled-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-merged-pancreas/tsne-pancreas-rescaled-1.png,exists
OSCA,osca.multisample-merged-pancreas,$t$-SNE plot of the two pancreas datasets after correction with `fastMNN()`. Each point represents a cell and is colored according to the batch of origin.,https://bioconductor.org/books/3.23/OSCA.multisample/merged-pancreas_files/figure-html/tsne-pancreas-mnn-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-merged-pancreas/tsne-pancreas-mnn-1.png,exists
OSCA,osca.multisample-merged-pancreas,$t$-SNE plots of the four pancreas datasets after correction with `fastMNN()`. Each point represents a cell and is colored according to the batch of origin (left) or the assigned cluster (right). The cluster label is shown at the median location across all cells in the cluster.,https://bioconductor.org/books/3.23/OSCA.multisample/merged-pancreas_files/figure-html/tsne-pancreas-mnn-many-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-merged-pancreas/tsne-pancreas-mnn-many-1.png,exists
OSCA,osca.multisample-merged-pancreas,$t$-SNE plots of the four pancreas datasets after correction with `fastMNN()`. Each point represents a cell and is colored according to the donor of origin for the Segerstolpe dataset.,https://bioconductor.org/books/3.23/OSCA.multisample/merged-pancreas_files/figure-html/tsne-pancreas-mnn-donor-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-merged-pancreas/tsne-pancreas-mnn-donor-1.png,exists
OSCA,osca.multisample-merged-pancreas,$t$-SNE plots of the four pancreas datasets after donor-level correction with `fastMNN()`. Each point represents a cell and is colored according to the batch of origin (left) or the donor of origin for the Segerstolpe-derived cells (right). The cluster label is shown at the median location across all cells in the cluster.,https://bioconductor.org/books/3.23/OSCA.multisample/merged-pancreas_files/figure-html/tsne-pancreas-mnn-donor-all-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-merged-pancreas/tsne-pancreas-mnn-donor-all-1.png,exists
OSCA,osca.workflows-grun-human-pancreas-cel-seq2,Distribution of each QC metric across cells from each donor of the Grun pancreas dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-pancreas_files/figure-html/unref-grun-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-human-pancreas-cel-seq2/unref-grun-qc-dist-1.png,exists
OSCA,osca.workflows-grun-human-pancreas-cel-seq2,Relationship between the library size factors and the deconvolution size factors in the Grun pancreas dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-pancreas_files/figure-html/unref-grun-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-human-pancreas-cel-seq2/unref-grun-norm-1.png,exists
OSCA,osca.workflows-grun-human-pancreas-cel-seq2,Per-gene variance as a function of the mean for the log-expression values in the Grun pancreas dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the spike-in transcripts (red) separately for each donor.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-pancreas_files/figure-html/unref-416b-variance-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-human-pancreas-cel-seq2/unref-416b-variance-1.png,exists
OSCA,osca.workflows-grun-human-pancreas-cel-seq2,Obligatory $t$-SNE plots of the Grun pancreas dataset. Each point represents a cell that is colored by cluster (left) or batch (right).,https://bioconductor.org/books/3.23/OSCA.workflows/grun-pancreas_files/figure-html/unref-grun-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-human-pancreas-cel-seq2/unref-grun-tsne-1.png,exists
OSCA,osca.basic,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.basic/Bioconductor-serial.gif,failed
OSCA,osca.multisample-chimeric-mouse-embryo-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the Pijuan-Sala chimeric mouse embryo dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the variances.,https://bioconductor.org/books/3.23/OSCA.multisample/pijuan-embryo_files/figure-html/unref-pijuan-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-chimeric-mouse-embryo-10x-genomics/unref-pijuan-var-1.png,exists
OSCA,osca.multisample-chimeric-mouse-embryo-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the Pijuan-Sala chimeric mouse embryo dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the variances.,https://bioconductor.org/books/3.23/OSCA.multisample/pijuan-embryo_files/figure-html/unref-pijuan-var-2.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-chimeric-mouse-embryo-10x-genomics/unref-pijuan-var-2.png,exists
OSCA,osca.multisample-chimeric-mouse-embryo-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the Pijuan-Sala chimeric mouse embryo dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the variances.,https://bioconductor.org/books/3.23/OSCA.multisample/pijuan-embryo_files/figure-html/unref-pijuan-var-3.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-chimeric-mouse-embryo-10x-genomics/unref-pijuan-var-3.png,exists
OSCA,osca.multisample-chimeric-mouse-embryo-10x-genomics,"Obligatory $t$-SNE plots of the Pijuan-Sala chimeric mouse embryo dataset, where each point represents a cell and is colored according to the assigned cluster (top) or sample of origin (bottom).",https://bioconductor.org/books/3.23/OSCA.multisample/pijuan-embryo_files/figure-html/unref-pijuan-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-chimeric-mouse-embryo-10x-genomics/unref-pijuan-tsne-1.png,exists
OSCA,osca.intro,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.intro/Bioconductor-serial.gif,failed
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,Distribution of each QC metric across cells in the Nestorowa HSC dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-nest-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-nest-qc-dist-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,Relationship between the library size factors and the deconvolution size factors in the Nestorowa HSC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-nest-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-nest-norm-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,Per-gene variance as a function of the mean for the log-expression values in the Nestorowa HSC dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the spike-ins (red).,https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-nest-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-nest-var-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,"Obligatory $t$-SNE plot of the Nestorowa HSC dataset, where each point represents a cell and is colored according to the assigned cluster.",https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-nest-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-nest-tsne-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,Heatmap of the AUCs for the top marker genes in cluster 10 compared to all other clusters.,https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-heat-nest-markers-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-heat-nest-markers-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,"Heatmap of the distribution of cells for each cluster in the Nestorowa HSC dataset, based on their assignment to each label in the mouse RNA-seq references from the _SingleR_ package.",https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-assignments-nest-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-assignments-nest-1.png,exists
OSCA,osca.workflows-nestorowa-mouse-hsc-smart-seq2,Heatmap of the centered log-average intensity for each target protein quantified by FACS in the Nestorowa HSC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/nestorowa-hsc_files/figure-html/unref-nest-facs-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-nestorowa-mouse-hsc-smart-seq2/unref-nest-facs-1.png,exists
OSCA,osca.workflows-bach-mouse-mammary-gland-10x-genomics,Distribution of each QC metric across cells in the Bach mammary gland dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/bach-mammary_files/figure-html/unref-bach-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-bach-mouse-mammary-gland-10x-genomics/unref-bach-qc-dist-1.png,exists
OSCA,osca.workflows-bach-mouse-mammary-gland-10x-genomics,Percentage of mitochondrial reads in each cell in the Bach mammary gland dataset compared to its total count. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/bach-mammary_files/figure-html/unref-bach-qc-comp-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-bach-mouse-mammary-gland-10x-genomics/unref-bach-qc-comp-1.png,exists
OSCA,osca.workflows-bach-mouse-mammary-gland-10x-genomics,Relationship between the library size factors and the deconvolution size factors in the Bach mammary gland dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/bach-mammary_files/figure-html/unref-bach-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-bach-mouse-mammary-gland-10x-genomics/unref-bach-norm-1.png,exists
OSCA,osca.workflows-bach-mouse-mammary-gland-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the Bach mammary gland dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to simulated Poisson counts.,https://bioconductor.org/books/3.23/OSCA.workflows/bach-mammary_files/figure-html/unref-bach-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-bach-mouse-mammary-gland-10x-genomics/unref-bach-var-1.png,exists
OSCA,osca.workflows-bach-mouse-mammary-gland-10x-genomics,"Obligatory $t$-SNE plot of the Bach mammary gland dataset, where each point represents a cell and is colored according to the assigned cluster.",https://bioconductor.org/books/3.23/OSCA.workflows/bach-mammary_files/figure-html/unref-bach-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-bach-mouse-mammary-gland-10x-genomics/unref-bach-tsne-1.png,exists
OSCA,osca.workflows-muraro-human-pancreas-cel-seq,Distribution of each QC metric across cells from each donor in the Muraro pancreas dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/muraro-pancreas_files/figure-html/unref-muraro-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-muraro-human-pancreas-cel-seq/unref-muraro-qc-dist-1.png,exists
OSCA,osca.workflows-muraro-human-pancreas-cel-seq,Relationship between the library size factors and the deconvolution size factors in the Muraro pancreas dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/muraro-pancreas_files/figure-html/unref-muraro-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-muraro-human-pancreas-cel-seq/unref-muraro-norm-1.png,exists
OSCA,osca.workflows-muraro-human-pancreas-cel-seq,Per-gene variance as a function of the mean for the log-expression values in the Muraro pancreas dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the spike-in transcripts (red) separately for each donor.,https://bioconductor.org/books/3.23/OSCA.workflows/muraro-pancreas_files/figure-html/unref-muraro-variance-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-muraro-human-pancreas-cel-seq/unref-muraro-variance-1.png,exists
OSCA,osca.workflows-muraro-human-pancreas-cel-seq,Heatmap of the frequency of cells from each cell type label in each cluster.,https://bioconductor.org/books/3.23/OSCA.workflows/muraro-pancreas_files/figure-html/unref-seger-heat-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-muraro-human-pancreas-cel-seq/unref-seger-heat-1.png,exists
OSCA,osca.workflows-muraro-human-pancreas-cel-seq,Obligatory $t$-SNE plots of the Muraro pancreas dataset. Each point represents a cell that is colored by cluster (left) or batch (right).,https://bioconductor.org/books/3.23/OSCA.workflows/muraro-pancreas_files/figure-html/unref-muraro-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-muraro-human-pancreas-cel-seq/unref-muraro-tsne-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,Distribution of QC metrics in the HCA bone marrow dataset. Each point represents a cell and is colored according to whether it was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-qc-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-qc-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,Percentage of mitochondrial reads in each cell in the HCA bone marrow dataset compared to its total count. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-mito-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-mito-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the HCA bone marrow dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the variances.,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-var-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,Heatmap of log~10~-number of cells in each cluster (row) from each sample (column).,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-ab-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-ab-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,UMAP plots of the HCA bone marrow dataset after merging. Each point represents a cell and is colored according to the assigned cluster (top) or the donor of origin (bottom).,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-umap-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-umap-1.png,exists
OSCA,osca.workflows-hca-human-bone-marrow-10x-genomics,Heatmap of log~2~-fold changes for the top marker genes (rows) of cluster 4 compared to all other clusters (columns).,https://bioconductor.org/books/3.23/OSCA.workflows/hca-bone-marrow_files/figure-html/unref-hca-bone-heatmap-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-hca-human-bone-marrow-10x-genomics/unref-hca-bone-heatmap-1.png,exists
OSCA,osca.intro-the-singlecellexperiment-class,"Overview of the structure of the `SingleCellExperiment` class. Each row of the assays corresponds to a row of the `rowData` (pink shading), while each column of the assays corresponds to a column of the `colData` and `reducedDims` (yellow shading).",https://bioconductor.org/books/3.23/OSCA.intro/images/SingleCellExperiment.png,materials/raw/bioconductor_books/assets/OSCA/osca.intro-the-singlecellexperiment-class/SingleCellExperiment.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,Distribution of various QC metrics in the PBMC dataset after cell calling. Each point is a cell and is colored according to whether it was discarded by the mitochondrial filter.,https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-unfiltered-pbmc-qc-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-unfiltered-pbmc-qc-1.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,Proportion of mitochondrial reads in each cell of the PBMC dataset compared to its total count.,https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-unfiltered-pbmc-mito-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-unfiltered-pbmc-mito-1.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,Relationship between the library size factors and the deconvolution size factors in the PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-unfiltered-pbmc-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-unfiltered-pbmc-norm-1.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,Per-gene variance as a function of the mean for the log-expression values in the PBMC dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to simulated Poisson counts.,https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-unfiltered-pbmc-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-unfiltered-pbmc-var-1.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,"Obligatory $t$-SNE plot of the PBMC dataset, where each point represents a cell and is colored according to the assigned cluster.",https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-unfiltered-pbmc-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-unfiltered-pbmc-tsne-1.png,exists
OSCA,osca.workflows-unfiltered-human-pbmcs-10x-genomics,Distribution of expression values for monocyte and macrophage markers across clusters in the PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/tenx-unfiltered-pbmc4k_files/figure-html/unref-mono-pbmc-markers-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-unfiltered-human-pbmcs-10x-genomics/unref-mono-pbmc-markers-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,"Distribution of each QC metric across cells in the 416B dataset, stratified by the plate of origin. Each point represents a cell and is colored according to whether that cell was discarded.",https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-qc-dist-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,"Percentage of mitochondrial reads in each cell in the 416B dataset, compared to the total count (left) or the percentage of spike-in reads (right). Each point represents a cell and is colored according to whether that cell was discarded.",https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-qc-comp-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-qc-comp-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,Relationship between the library size factors and the deconvolution size factors in the 416B dataset. Each cell is colored according to its oncogene induction status.,https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-norm-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,Per-gene variance as a function of the mean for the log-expression values in the 416B dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the spike-in transcripts (red). This was performed separately for each plate.,https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-variance-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-variance-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,"Obligatory $t$-SNE plot of the 416B dataset, where each point represents a cell and is colored according to the assigned cluster.",https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-tsne-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,Silhouette plot for the hierarchical clustering of the 416B dataset. Each bar represents the silhouette width for a cell and is colored according to the assigned cluster (if positive) or the closest cluster (if negative).,https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-silhouette-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-silhouette-1.png,exists
OSCA,osca.workflows-lun-416b-cell-line-smart-seq2,"Heatmap of the top marker genes for cluster 1 in the 416B dataset, stratified by cluster. The plate of origin and oncogene induction status are also shown for each cell.",https://bioconductor.org/books/3.23/OSCA.workflows/lun-416b_files/figure-html/unref-416b-markers-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lun-416b-cell-line-smart-seq2/unref-416b-markers-1.png,exists
OSCA,osca.basic,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.basic/Bioconductor-serial.gif,failed
OSCA,osca,Bioconductor Sticker,https://raw.githubusercontent.com/Bioconductor/BiocStickers/devel/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca/Bioconductor-serial.gif,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,Distribution of each QC metric across cells in the Zeisel brain dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-qc-dist-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,"Percentage of mitochondrial reads in each cell in the Zeisel brain dataset, compared to the total count (left) or the percentage of spike-in reads (right). Each point represents a cell and is colored according to whether that cell was discarded.",https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-qc-comp-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-qc-comp-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,Relationship between the library size factors and the deconvolution size factors in the Zeisel brain dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-norm-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,Per-gene variance as a function of the mean for the log-expression values in the Zeisel brain dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the spike-in transcripts (red).,https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-var-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,"Obligatory $t$-SNE plot of the Zeisel brain dataset, where each point represents a cell and is colored according to the assigned cluster.",https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-tsne-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,Heatmap of the log-expression of the top markers for cluster 1 compared to each other cluster. Cells are ordered by cluster and the color is scaled to the log-expression of each gene in each cell.,https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-heat-cell-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-heat-cell-1.png,exists
OSCA,osca.workflows-zeisel-mouse-brain-strt-seq,Heatmap of the log-fold changes of the top markers for cluster 1 compared to each other cluster.,https://bioconductor.org/books/3.23/OSCA.workflows/zeisel-brain_files/figure-html/unref-zeisel-heat-lfc-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-zeisel-mouse-brain-strt-seq/unref-zeisel-heat-lfc-1.png,exists
OSCA,osca.basic-quality-control,"Distribution of QC metrics for each batch and phenotype in the 416B dataset. Each point represents a cell and is colored according to whether it was discarded, respectively.",https://bioconductor.org/books/3.23/OSCA.basic/quality-control_files/figure-html/qc-dist-416b-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-quality-control/qc-dist-416b-1.png,exists
OSCA,osca.basic-quality-control,"Percentage of UMIs assigned to mitochondrial transcripts in the Zeisel brain dataset, plotted against the total number of UMIs (top). Each point represents a cell and is colored according to whether it was considered low-quality and discarded.",https://bioconductor.org/books/3.23/OSCA.basic/quality-control_files/figure-html/qc-mito-zeisel-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-quality-control/qc-mito-zeisel-1.png,exists
